"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SouthTrail_6013","SouthTrail",0.647216796875,0.725357056948269,"ARTR",0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_6023","SouthTrail",0.6666259765625,0.42150817795482,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_6030","SouthTrail",0.1505126953125,0.0528840993920312,"ARTR",0.772,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_6113","SouthTrail",0.87353515625,0.21278809287287,"ARTR",0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
"SouthTrail_5471","SouthTrail",1.200439453125,1.28987135006355,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5477","SouthTrail",0.3076171875,0.0776050690874399,"ARTR",0.924,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5495","SouthTrail",0.6973876953125,0.222801649753819,"ARTR",0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5509","SouthTrail",1.005126953125,0.542296712221287,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5552","SouthTrail",0.765625,0.296338711134013,"ARTR",0.904,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5586","SouthTrail",0.8477783203125,0.651194148271315,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_5622","SouthTrail",1.047119140625,1.14436184603437,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5633","SouthTrail",0.482421875,0.317617520897329,"ARTR",0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5648","SouthTrail",0.601318359375,0.480337826660616,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5772","SouthTrail",0.1181640625,0.0409930003206682,"ARTR",0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5838","SouthTrail",0.2138671875,0.0522582520734431,"ARTR",0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5861","SouthTrail",0.1884765625,0.0776050691838464,"ARTR",0.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5887","SouthTrail",0.3287353515625,0.170856321383326,"ARTR",0.814,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5903","SouthTrail",0.137451171875,0.0485031682092085,"ARTR",0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5926","SouthTrail",1.33447265625,0.419004788303937,"ARTR",0.966,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5948","SouthTrail",0.7088623046875,0.539480399960667,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_6013","SouthTrail",0.647216796875,0.725357056948269,"ARTR",0.982,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
"SouthTrail_6041","SouthTrail",1.126953125,1.42317683188776,"ARTR",0.972,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_6202","SouthTrail",1.100341796875,1.3799933655755,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,35
"SouthTrail_5457","SouthTrail",0.15966796875,0.0916866339939588,"ARTR",0.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SouthTrail_5474","SouthTrail",0.1019287109375,0.0215917328878277,"ARTR",0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5484","SouthTrail",0.114990234375,0.0122040229434788,"ARTR",0.578,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5509","SouthTrail",1.005126953125,0.542296712221287,"ARTR",0.998,NA,NA,NA,NA,NA,NA,NA,NA,NA,9
"SouthTrail_5522","SouthTrail",0.7294921875,0.520392056019773,"ARTR",0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5523","SouthTrail",0.1368408203125,0.0428705421109044,"ARTR",0.632,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5644","SouthTrail",0.3553466796875,0.204026230345335,"ARTR",0.752,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5661","SouthTrail",1.30419921875,1.14217138049753,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5696","SouthTrail",0.494873046875,0.241889993587392,"ARTR",0.978,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5794","SouthTrail",1.16015625,0.709085026848697,"ARTR",0.996,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5816","SouthTrail",0.663818359375,0.45561685724897,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5851","SouthTrail",0.728759765625,0.473766429793613,"ARTR",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5873","SouthTrail",0.7965087890625,0.489725537086997,"ARTR",0.992,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5913","SouthTrail",0.3389892578125,0.199019451340064,"ARTR",0.648,NA,NA,NA,NA,NA,NA,NA,NA,NA,11
"SouthTrail_5949","SouthTrail",0.575927734375,0.124543618981988,"ARTR",0.804,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5957","SouthTrail",0.3375244140625,0.234066901906772,"ARTR",0.718,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_5983","SouthTrail",0.8463134765625,0.379263482627721,"ARTR",0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
"SouthTrail_6004","SouthTrail",0.99755859375,0.682799438865914,"ARTR",0.988,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
