"uid","site","chm_max","area","plant_type_preds","prob_ARTR","ID","Class","Species","Ht_gt_25","notes","elev","TP","FP","FN","CID"
"SodaNaturalArea2_6111","SodaNaturalArea2",0.149169921875,0.0647248269997363,"ARTR",0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6205","SodaNaturalArea2",0.1544189453125,0.0676502428923413,"ARTR",0.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6217","SodaNaturalArea2",0.1007080078125,0.0296198361320421,"ARTR",0.492,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6371","SodaNaturalArea2",0.1302490234375,0.0500977474512183,"ARTR",0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6404","SodaNaturalArea2",0.119140625,0.0398587918061821,"ARTR",0.384,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6438","SodaNaturalArea2",0.1234130859375,0.0442469156805601,"ARTR",0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6460","SodaNaturalArea2",0.138916015625,0.0475380085226789,"ARTR",0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6485","SodaNaturalArea2",0.1153564453125,0.0369333758171706,"ARTR",0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6537","SodaNaturalArea2",0.1002197265625,0.025231712123059,"ARTR",0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6548","SodaNaturalArea2",0.13037109375,0.0500977473184321,"ARTR",0.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6552","SodaNaturalArea2",0.39697265625,0.241712489494603,"ARTR",0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6580","SodaNaturalArea2",0.100830078125,0.0296198359901609,"ARTR",0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6584","SodaNaturalArea2",0.3199462890625,0.208435883365382,"ARTR",0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6600","SodaNaturalArea2",0.145751953125,0.0628964420739067,"ARTR",0.388,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6044","SodaNaturalArea2",0.1080322265625,0.0325452520792169,"ARTR",0.404,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6059","SodaNaturalArea2",0.1595458984375,0.0705756588358781,"ARTR",0.396,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6067","SodaNaturalArea2",0.172607421875,0.0852027383170935,"ARTR",0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6111","SodaNaturalArea2",0.149169921875,0.0647248269997363,"ARTR",0.378,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6220","SodaNaturalArea2",0.190673828125,0.0939789860622113,"ARTR",0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6231","SodaNaturalArea2",0.152587890625,0.0647248269706324,"ARTR",0.466,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6235","SodaNaturalArea2",0.1112060546875,0.035470667793561,"ARTR",0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6240","SodaNaturalArea2",0.1611328125,0.0621650878911169,"ARTR",0.314,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6296","SodaNaturalArea2",0.107666015625,0.0354706677790091,"ARTR",0.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6303","SodaNaturalArea2",0.1112060546875,0.035470667791742,"ARTR",0.426,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6310","SodaNaturalArea2",0.115234375,0.036933375919034,"ARTR",0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6321","SodaNaturalArea2",0.1417236328125,0.0541201943724445,"ARTR",0.372,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6345","SodaNaturalArea2",0.123779296875,0.0442469156059815,"ARTR",0.434,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6376","SodaNaturalArea2",0.1370849609375,0.0530231632928917,"ARTR",0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6460","SodaNaturalArea2",0.138916015625,0.0475380085226789,"ARTR",0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA,13
"SodaNaturalArea2_6466","SodaNaturalArea2",0.109619140625,0.0369333758062567,"ARTR",0.526,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6550","SodaNaturalArea2",0.1290283203125,0.0500977473657258,"ARTR",0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6572","SodaNaturalArea2",0.1248779296875,0.0442469154841092,"ARTR",0.332,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_6590","SodaNaturalArea2",0.1484375,0.0647248270288401,"ARTR",0.346,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
"SodaNaturalArea2_5908","SodaNaturalArea2",0.1021728515625,0.0296198361065763,"ARTR",0.498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_5998","SodaNaturalArea2",0.1221923828125,0.0413214997297473,"ARTR",0.542,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"SodaNaturalArea2_6023","SodaNaturalArea2",0.1107177734375,0.0347393139709311,"ARTR",0.384,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6103","SodaNaturalArea2",0.1231689453125,0.0442469157424057,"ARTR",0.342,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6104","SodaNaturalArea2",0.1026611328125,0.0354706679445371,"ARTR",0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"SodaNaturalArea2_6106","SodaNaturalArea2",0.1478271484375,0.0647248270579439,"ARTR",0.452,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6159","SodaNaturalArea2",0.136962890625,0.0526574864361464,"ARTR",0.346,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6192","SodaNaturalArea2",0.1324462890625,0.0500977472747763,"ARTR",0.384,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6286","SodaNaturalArea2",0.166015625,0.0808146144081547,"ARTR",0.29,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6291","SodaNaturalArea2",0.131103515625,0.0500977472856903,"ARTR",0.32,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6316","SodaNaturalArea2",0.162353515625,0.0778891986610688,"ARTR",0.37,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6470","SodaNaturalArea2",0.1085205078125,0.0354706677771901,"ARTR",0.434,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6518","SodaNaturalArea2",0.1258544921875,0.0442469155041181,"ARTR",0.406,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6571","SodaNaturalArea2",0.1112060546875,0.0354706678826915,"ARTR",0.324,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_6591","SodaNaturalArea2",0.1134033203125,0.0354706679318042,"ARTR",0.424,NA,NA,NA,NA,NA,NA,0,1,0,15
"SodaNaturalArea2_5876","SodaNaturalArea2",0.2874755859375,0.211726976467617,"ARTR",0.316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SodaNaturalArea2_5942","SodaNaturalArea2",0.1458740234375,0.0617994110889413,"ARTR",0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
"SodaNaturalArea2_5945","SodaNaturalArea2",0.11865234375,0.0398587916242832,"ARTR",0.368,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
